Version,ClassName,LinesOfCode,AddedLOC,MaxAddedLOC,AvgAddedLOC,TouchedLOC,Churn,MaxChurn,AvgChurn,NumberOfAuthors,NumberOfRevisions,NumberOfDefectsFixed,Buggy
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,66,71,66,35.5,79,69,66,34.5,1,2,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,187,217,187,43.4,243,195,187,39.0,2,5,2,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,576,615,576,205.0,628,602,576,200.66667,2,3,0,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,158,162,158,54.0,165,159,158,53.0,1,3,0,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,46,128,92,16.0,761,579,531,72.375,2,8,2,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,27,28,27,14.0,81,79,52,39.5,1,2,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,788,918,788,131.14285,972,864,788,123.42857,3,7,4,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,60,60,60,60.0,60,60,60,60.0,1,1,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,62,74,36,14.8,235,159,88,31.8,1,5,1,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,88,93,88,46.5,123,113,88,56.5,1,2,0,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,52,54,52,27.0,57,53,52,26.5,1,2,0,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,163,9,6,4.5,12,6,4,3.0,2,2,1,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,91,91,91,91.0,91,91,91,91.0,1,1,0,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,147,0,0,0.0,0,0,0,0.0,0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,58,58,58,58.0,58,58,58,58.0,1,1,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,44,44,44,44.0,44,44,44,44.0,1,1,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,139,12,12,12.0,22,2,2,2.0,1,1,1,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,282,11,11,11.0,11,11,11,11.0,1,1,0,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,582,152,106,25.333334,270,116,68,19.333334,3,6,3,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,800,91,73,22.75,110,72,62,18.0,2,4,1,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,216,19,9,6.3333335,27,11,7,3.6666667,1,3,2,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,55,9,9,9.0,13,5,5,5.0,1,1,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,184,8,4,2.6666667,17,3,2,1.0,2,3,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,65,13,13,13.0,22,4,4,4.0,1,1,1,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,150,26,25,13.0,59,7,7,3.5,1,2,1,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,81,0,0,0.0,0,0,0,0.0,0,0,0,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,84,0,0,0.0,0,0,0,0.0,0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,905,221,95,24.555555,299,143,65,15.888889,3,9,5,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,312,70,44,14.0,76,64,44,12.8,3,5,2,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,171,5,5,5.0,8,2,2,2.0,1,1,0,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,153,30,19,5.0,103,49,46,8.166667,3,6,3,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,84,26,26,26.0,35,17,17,17.0,1,1,0,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,169,5,4,2.5,6,4,4,2.0,2,2,1,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,189,17,15,5.6666665,18,16,15,5.3333335,2,3,1,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,127,59,37,11.8,94,24,14,4.8,2,5,3,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,79,2,2,2.0,3,1,1,1.0,1,1,1,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,90,25,25,25.0,47,3,3,3.0,1,1,1,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,85,0,0,0.0,0,0,0,0.0,0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,123,20,10,6.6666665,22,20,10,6.6666665,3,3,1,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,276,61,30,20.333334,62,60,30,20.0,2,3,2,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,549,182,110,30.333334,192,182,110,30.333334,2,6,4,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,27,27,27,27.0,27,27,27,27.0,1,1,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,88,93,88,46.5,94,92,88,46.0,1,2,0,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,283,36,23,9.0,42,30,23,7.5,3,4,3,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,175,12,7,6.0,42,24,21,12.0,2,2,2,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,507,29,15,7.25,65,25,16,6.25,2,4,4,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,209,5,5,5.0,5,5,5,5.0,1,1,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,147,5,5,5.0,7,3,3,3.0,1,1,1,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,98,1,1,1.0,2,0,0,0.0,1,1,0,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java,132,132,132,132.0,132,132,132,132.0,1,1,1,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,236,236,236,236.0,236,236,236,236.0,1,1,0,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,227,49,26,16.333334,52,46,26,15.333333,2,3,2,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,172,20,10,6.6666665,22,18,8,6.0,2,3,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,507,153,61,17.0,192,114,59,12.666667,2,9,4,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,90,90,90,90.0,90,90,90,90.0,1,1,0,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,58,58,58,58.0,58,58,58,58.0,1,1,0,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,132,0,0,0.0,0,0,0,0.0,0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,529,9,5,2.25,22,4,3,1.0,1,4,0,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,694,193,48,19.3,295,107,43,10.7,3,10,5,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,148,0,0,0.0,0,0,0,0.0,0,0,0,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,174,0,0,0.0,0,0,0,0.0,0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,148,0,0,0.0,0,0,0,0.0,0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,92,2,2,2.0,4,0,0,0.0,1,1,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,77,77,77,77.0,77,77,77,77.0,1,1,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,664,665,664,332.5,666,664,664,332.0,1,2,0,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,55,55,55,55.0,55,55,55,55.0,1,1,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,256,43,33,14.333333,64,22,19,7.3333335,2,3,1,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,54,0,0,0.0,0,0,0,0.0,0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,38,0,0,0.0,0,0,0,0.0,0,0,0,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,98,0,0,0.0,0,0,0,0.0,0,0,0,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,39,0,0,0.0,0,0,0,0.0,0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,47,47,47,47.0,47,47,47,47.0,1,1,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,69,0,0,0.0,0,0,0,0.0,0,0,0,True
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,43,43,43,43.0,43,43,43,43.0,1,1,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,94,0,0,0.0,0,0,0,0.0,0,0,0,True
1,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,72,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,42,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,48,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,63,0,0,0.0,0,0,0,0.0,0,0,0,True
1,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,318,86,47,28.666666,91,81,47,27.0,2,3,0,True
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,136,3,3,3.0,3,3,3,3.0,1,1,0,True
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,141,4,4,4.0,4,4,4,4.0,1,1,0,True
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,190,15,15,15.0,17,13,13,13.0,1,1,0,True
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,46,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,165,59,59,59.0,81,37,37,37.0,1,1,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,162,13,13,13.0,13,13,13,13.0,1,1,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,58,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,148,9,9,9.0,19,1,1,1.0,1,1,0,True
1,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,74,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,36,36,36,36.0,36,36,36,36.0,1,1,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,37,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,38,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,39,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,96,0,0,0.0,0,0,0,0.0,0,0,0,True
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,88,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,71,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,114,14,14,14.0,28,0,0,0.0,1,1,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,342,42,42,42.0,78,6,6,6.0,1,1,0,True
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,84,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,58,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,129,7,7,7.0,8,6,6,6.0,1,1,1,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,363,5,5,5.0,16,6,6,6.0,1,1,1,True
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,242,12,12,12.0,13,11,11,11.0,1,1,1,True
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,682,120,38,30.0,144,96,37,24.0,1,4,1,True
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,366,1,1,1.0,2,0,0,0.0,1,1,0,True
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,103,5,5,5.0,6,4,4,4.0,1,1,1,True
1,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,41,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,66,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,63,9,9,9.0,9,9,9,9.0,1,1,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,47,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,183,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,49,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,50,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,98,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,143,5,5,5.0,5,5,5,5.0,1,1,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,43,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,42,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,56,3,3,3.0,6,0,0,0.0,1,1,0,False
1,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,162,0,0,0.0,0,0,0,0.0,0,0,0,True
1,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,6523,6504,6504,6504.0,12852,156,156,156.0,1,1,0,True
1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,153,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,43,1,1,1.0,2,0,0,0.0,1,1,0,False
1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,41,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,400,410,400,136.66667,417,403,400,134.33333,2,3,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,425,429,425,214.5,432,426,425,213.0,1,2,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,1041,1069,1041,534.5,1085,1053,1041,526.5,1,2,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,92,92,92,92.0,92,92,92,92.0,1,1,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,355,355,355,177.5,357,357,355,178.5,1,2,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java,123,123,123,123.0,123,123,123,123.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,105,0,0,0.0,0,0,0,0.0,0,0,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,105,0,0,0.0,0,0,0,0.0,0,0,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,92,0,0,0.0,0,0,0,0.0,0,0,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,101,0,0,0.0,0,0,0,0.0,0,0,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,45,0,0,0.0,0,0,0,0.0,0,0,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,299,12,8,6.0,14,10,8,5.0,1,2,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,32,1,1,1.0,2,0,0,0.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,111,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,35,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,85,4,4,4.0,4,4,4,4.0,1,1,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,27,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,28,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,36,7,5,3.5,7,7,5,3.5,1,2,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,574,11,8,5.5,14,8,5,4.0,1,2,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,67,3,3,3.0,3,3,3,3.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,29,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,72,8,8,8.0,8,8,8,8.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,37,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,51,52,51,26.0,53,51,51,25.5,1,2,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,31,31,31,31.0,31,31,31,31.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,77,9,9,9.0,9,9,9,9.0,1,1,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,168,14,14,14.0,14,14,14,14.0,1,1,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,81,10,10,10.0,11,9,9,9.0,1,1,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,37,37,37,37.0,37,37,37,37.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,27,27,27,27.0,27,27,27,27.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,48,48,48,48.0,48,48,48,48.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,436,79,53,26.333334,107,67,53,22.333334,1,3,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,77,77,77,77.0,77,77,77,77.0,1,1,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,63,63,63,63.0,63,63,63,63.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,76,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,191,194,191,97.0,196,192,191,96.0,1,2,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,160,1,1,1.0,1,1,1,1.0,1,1,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,906,207,165,69.0,245,169,131,56.333332,1,3,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,74,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,94,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,22,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,481,62,50,31.0,70,54,42,27.0,1,2,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,62,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,58,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,94,3,3,3.0,3,3,3,3.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,27,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,77,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,744,43,29,14.333333,46,40,28,13.333333,1,3,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,64,64,64,64.0,64,64,64,64.0,1,1,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,45,45,45,45.0,45,45,45,45.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,63,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,37,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,64,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,124,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,172,21,11,10.5,30,12,10,6.0,1,2,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,36,2,2,2.0,4,0,0,0.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,58,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,62,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,132,4,4,4.0,6,2,2,2.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,74,1,1,1.0,2,0,0,0.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,83,0,0,0.0,0,0,0,0.0,0,0,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,74,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,48,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,60,0,0,0.0,0,0,0,0.0,0,0,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,86,18,18,18.0,20,16,16,16.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,355,253,241,84.333336,334,186,174,62.0,1,3,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,53,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,612,185,98,46.25,210,160,92,40.0,1,4,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,39,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,78,0,0,0.0,0,0,0,0.0,0,0,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,85,24,24,24.0,27,21,21,21.0,1,1,0,True
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java,31,0,0,0.0,0,0,0,0.0,0,0,0,False
